timestamp,open,high,low,close,volume
2023-12-26 11:46:00,374.5100,374.5700,374.4450,374.5352,8082
2023-12-26 11:47:00,374.5300,374.6150,374.4900,374.4950,7065
2023-12-26 11:48:00,374.4781,374.4781,374.2800,374.2800,12074
2023-12-26 11:49:00,374.2893,374.3800,374.2800,374.3300,12068
2023-12-26 11:50:00,374.3327,374.3800,374.2500,374.3700,11458
2023-12-26 11:51:00,374.3900,374.4600,374.3660,374.4100,7977
2023-12-26 11:52:00,374.4200,374.4700,374.3750,374.4062,6704
2023-12-26 11:53:00,374.3800,374.3850,374.2900,374.2900,7650
2023-12-26 11:54:00,374.3199,374.3700,374.2600,374.3700,13538
2023-12-26 11:55:00,374.3800,374.3800,374.1802,374.1802,28832
2023-12-26 11:56:00,374.1900,374.2650,374.1900,374.2200,16955
2023-12-26 11:57:00,374.1800,374.1800,374.0700,374.1200,21213
2023-12-26 11:58:00,374.1150,374.2700,374.1100,374.2547,9349
2023-12-26 11:59:00,374.2550,374.2550,374.1200,374.1800,5830
2023-12-26 12:00:00,374.1800,374.1800,373.9800,374.0500,22187
2023-12-26 12:01:00,374.0500,374.2200,374.0500,374.1400,12888
2023-12-26 12:02:00,374.1300,374.1523,374.0600,374.1400,6659
2023-12-26 12:03:00,374.1400,374.2666,374.1400,374.1799,11629
2023-12-26 12:04:00,374.1700,374.1700,374.1000,374.1400,7909
2023-12-26 12:05:00,374.1800,374.1800,374.0900,374.1000,7192
2023-12-26 12:06:00,374.1300,374.1750,374.0901,374.1050,6343
2023-12-26 12:07:00,374.1250,374.1500,374.0401,374.0553,12253
2023-12-26 12:08:00,374.0628,374.1700,374.0200,374.1500,14510
2023-12-26 12:09:00,374.1700,374.1700,374.0600,374.0900,6188
2023-12-26 12:10:00,374.0900,374.2000,374.0700,374.1300,10802
2023-12-26 12:11:00,374.1250,374.2300,374.1200,374.1900,7851
2023-12-26 12:12:00,374.1800,374.2100,374.0900,374.1303,12297
2023-12-26 12:13:00,374.1300,374.2200,374.1100,374.1500,10495
2023-12-26 12:14:00,374.1650,374.2400,374.1600,374.2000,10461
2023-12-26 12:15:00,374.2072,374.2200,374.1300,374.1300,6266
2023-12-26 12:16:00,374.1500,374.2600,374.1000,374.1950,23920
2023-12-26 12:17:00,374.2100,374.2300,374.1494,374.1900,15868
2023-12-26 12:18:00,374.1900,374.2100,374.0900,374.1000,11733
2023-12-26 12:19:00,374.1000,374.2300,374.0900,374.2071,24574
2023-12-26 12:20:00,374.2000,374.2378,374.1450,374.1750,30171
2023-12-26 12:21:00,374.1700,374.2000,374.1100,374.1800,7375
2023-12-26 12:22:00,374.1900,374.2000,374.1150,374.1550,6583
2023-12-26 12:23:00,374.1400,374.1500,374.0400,374.0900,13722
2023-12-26 12:24:00,374.1050,374.1500,374.0600,374.1250,7718
2023-12-26 12:25:00,374.1200,374.1700,374.0650,374.1450,9395
2023-12-26 12:26:00,374.1600,374.2200,374.1200,374.1500,7053
2023-12-26 12:27:00,374.1400,374.1687,374.0900,374.1344,9293
2023-12-26 12:28:00,374.1399,374.1399,373.9600,374.0900,20648
2023-12-26 12:29:00,374.0986,374.1300,374.0300,374.0300,8528
2023-12-26 12:30:00,374.0401,374.0650,373.9800,374.0465,10089
2023-12-26 12:31:00,374.0300,374.0600,373.9601,374.0340,9540
2023-12-26 12:32:00,374.0323,374.1350,374.0250,374.1100,10562
2023-12-26 12:33:00,374.1100,374.1100,374.0400,374.0500,5747
2023-12-26 12:34:00,374.0550,374.0900,374.0500,374.0701,6003
2023-12-26 12:35:00,374.0700,374.0700,373.9200,373.9800,18425
2023-12-26 12:36:00,374.0050,374.1100,373.9900,374.0900,12709
2023-12-26 12:37:00,374.1150,374.1341,374.0500,374.0825,16016
2023-12-26 12:38:00,374.0750,374.0900,373.9389,373.9800,11248
2023-12-26 12:39:00,373.9821,374.0250,373.9500,373.9800,12298
2023-12-26 12:40:00,373.9724,374.0400,373.9400,373.9900,17151
2023-12-26 12:41:00,374.0091,374.0600,373.9900,374.0200,4835
2023-12-26 12:42:00,374.0100,374.0400,373.9641,374.0000,9393
2023-12-26 12:43:00,374.0142,374.0400,373.9300,374.0000,6980
2023-12-26 12:44:00,374.0000,374.0000,373.9401,373.9710,8433
2023-12-26 12:45:00,373.9700,374.0500,373.9600,374.0250,6910
2023-12-26 12:46:00,374.0400,374.0833,374.0185,374.0300,8025
2023-12-26 12:47:00,374.0600,374.1000,374.0315,374.0700,13045
2023-12-26 12:48:00,374.0700,374.0900,374.0201,374.0900,7699
2023-12-26 12:49:00,374.0900,374.2400,374.0900,374.1400,27012
2023-12-26 12:50:00,374.1300,374.1854,374.0200,374.0498,13123
2023-12-26 12:51:00,374.0400,374.1100,374.0200,374.0800,6688
2023-12-26 12:52:00,374.0749,374.1500,374.0400,374.1400,5609
2023-12-26 12:53:00,374.1100,374.1200,374.0701,374.0900,6793
2023-12-26 12:54:00,374.0912,374.0912,374.0500,374.0500,4395
2023-12-26 12:55:00,374.0500,374.0700,373.9900,374.0250,8641
2023-12-26 12:56:00,374.0400,374.0700,374.0200,374.0500,5540
2023-12-26 12:57:00,374.0550,374.0550,374.0000,374.0250,12944
2023-12-26 12:58:00,374.0300,374.0393,373.9200,373.9200,16796
2023-12-26 12:59:00,373.9500,373.9732,373.9202,373.9550,5550
2023-12-26 13:00:00,373.9399,374.0500,373.8710,374.0400,17752
2023-12-26 13:01:00,374.0445,374.0445,373.9301,373.9800,9958
2023-12-26 13:02:00,373.9650,373.9800,373.9115,373.9400,10830
2023-12-26 13:03:00,373.9700,373.9900,373.8800,373.8814,12507
2023-12-26 13:04:00,373.8850,373.8850,373.8000,373.8100,12615
2023-12-26 13:05:00,373.8100,373.8400,373.7600,373.8317,15983
2023-12-26 13:06:00,373.8300,373.8800,373.7700,373.7700,17958
2023-12-26 13:07:00,373.7600,373.8614,373.7500,373.8000,15847
2023-12-26 13:08:00,373.8250,373.8679,373.8100,373.8500,6904
2023-12-26 13:09:00,373.8500,373.8700,373.8200,373.8650,6590
2023-12-26 13:10:00,373.8800,373.9000,373.8210,373.8887,7005
2023-12-26 13:11:00,373.8900,373.9100,373.8500,373.9010,13223
2023-12-26 13:12:00,373.9050,374.0571,373.8500,374.0450,28093
2023-12-26 13:13:00,374.0600,374.0650,373.8900,373.9200,8113
2023-12-26 13:14:00,373.9180,373.9764,373.9100,373.9650,10957
2023-12-26 13:15:00,373.9700,373.9700,373.8300,373.8300,9850
2023-12-26 13:16:00,373.8300,373.9200,373.8300,373.9150,8916
2023-12-26 13:17:00,373.9199,373.9500,373.8800,373.8800,6170
2023-12-26 13:18:00,373.8970,373.9400,373.8900,373.9192,5667
2023-12-26 13:19:00,373.9072,373.9300,373.8800,373.8800,2766
2023-12-26 13:20:00,373.8950,373.9171,373.8600,373.8600,5008
2023-12-26 13:21:00,373.8900,373.9400,373.8750,373.9200,6410
2023-12-26 13:22:00,373.9300,374.0100,373.9150,374.0100,16549
2023-12-26 13:23:00,374.0100,374.0200,373.8950,373.9400,9354
2023-12-26 13:24:00,373.9522,374.0900,373.9522,374.0855,24094
2023-12-26 13:25:00,374.0800,374.1000,373.9600,373.9700,30738
2023-12-26 13:26:00,373.9800,374.0000,373.9110,374.0000,16603
2023-12-26 13:27:00,374.0000,374.0262,373.9200,373.9500,10756
2023-12-26 13:28:00,373.9300,374.0200,373.9300,373.9600,5036
2023-12-26 13:29:00,373.9800,374.0100,373.9500,373.9650,8868
2023-12-26 13:30:00,373.9761,374.0900,373.9650,374.0450,12218
2023-12-26 13:31:00,374.0500,374.0657,374.0000,374.0200,11373
2023-12-26 13:32:00,374.0200,374.0500,374.0000,374.0500,11019
2023-12-26 13:33:00,374.0400,374.0867,374.0200,374.0500,9943
2023-12-26 13:34:00,374.0400,374.0800,373.9600,373.9700,9931
2023-12-26 13:35:00,373.9600,373.9850,373.9300,373.9590,10499
2023-12-26 13:36:00,373.9500,373.9700,373.9300,373.9310,5874
2023-12-26 13:37:00,373.9300,373.9500,373.9100,373.9200,10974
2023-12-26 13:38:00,373.9300,373.9700,373.8900,373.9600,13074
2023-12-26 13:39:00,373.9500,373.9500,373.8900,373.9000,7952
2023-12-26 13:40:00,373.9186,373.9186,373.8499,373.8700,16511
2023-12-26 13:41:00,373.8800,373.9288,373.8500,373.8600,8726
2023-12-26 13:42:00,373.8600,373.8600,373.8100,373.8100,8717
2023-12-26 13:43:00,373.8200,373.8200,373.7400,373.7967,16063
2023-12-26 13:44:00,373.7800,373.8098,373.7700,373.7916,13746
2023-12-26 13:45:00,373.7800,373.8500,373.7800,373.8200,10455
2023-12-26 13:46:00,373.8200,373.8700,373.8100,373.8700,9786
2023-12-26 13:47:00,373.8500,373.8888,373.8200,373.8600,8463
2023-12-26 13:48:00,373.8500,373.9100,373.8300,373.8800,12356
2023-12-26 13:49:00,373.8900,373.9400,373.8800,373.9200,6735
2023-12-26 13:50:00,373.9098,373.9200,373.8400,373.8800,11750
2023-12-26 13:51:00,373.8800,373.9000,373.7700,373.7795,10490
2023-12-26 13:52:00,373.7864,373.8300,373.7864,373.7900,10030
2023-12-26 13:53:00,373.7822,373.8200,373.7700,373.8200,10146
2023-12-26 13:54:00,373.8300,373.8300,373.6900,373.7000,23524
2023-12-26 13:55:00,373.7000,373.7800,373.6800,373.7656,14381
2023-12-26 13:56:00,373.7550,373.7650,373.7000,373.7350,6916
2023-12-26 13:57:00,373.7300,373.7300,373.5000,373.6000,31338
2023-12-26 13:58:00,373.5850,373.6600,373.5400,373.6400,20682
2023-12-26 13:59:00,373.6310,373.6468,373.5750,373.5900,6752
2023-12-26 14:00:00,373.6000,373.7000,373.5856,373.6650,16631
2023-12-26 14:01:00,373.6750,373.7700,373.6615,373.6999,15652
2023-12-26 14:02:00,373.7016,373.7475,373.7000,373.7300,8565
2023-12-26 14:03:00,373.7300,373.8500,373.6900,373.8300,10696
2023-12-26 14:04:00,373.8300,373.8668,373.7500,373.7847,10046
2023-12-26 14:05:00,373.8000,373.8300,373.7901,373.8200,7184
2023-12-26 14:06:00,373.8300,373.8600,373.7900,373.7900,8622
2023-12-26 14:07:00,373.8100,373.8100,373.7200,373.7200,7774
2023-12-26 14:08:00,373.7100,373.8050,373.6500,373.7600,12951
2023-12-26 14:09:00,373.7499,373.8200,373.7499,373.7926,6027
2023-12-26 14:10:00,373.8150,373.9000,373.8050,373.8900,8592
2023-12-26 14:11:00,373.8800,373.9300,373.8600,373.9000,13669
2023-12-26 14:12:00,373.9150,373.9200,373.8606,373.8800,14556
2023-12-26 14:13:00,373.8800,373.8832,373.7700,373.8300,14779
2023-12-26 14:14:00,373.8250,373.8350,373.8000,373.8200,6262
2023-12-26 14:15:00,373.8050,373.8600,373.8050,373.8200,9551
2023-12-26 14:16:00,373.8400,374.0600,373.8400,374.0374,28782
2023-12-26 14:17:00,374.0400,374.0400,373.9800,374.0050,17754
2023-12-26 14:18:00,374.0000,374.0900,374.0000,374.0800,16416
2023-12-26 14:19:00,374.0800,374.1700,374.0738,374.1700,18265
2023-12-26 14:20:00,374.1750,374.2500,374.1500,374.1600,27194
2023-12-26 14:21:00,374.1600,374.2200,374.1600,374.2200,15654
2023-12-26 14:22:00,374.2200,374.2900,374.2149,374.2900,30766
2023-12-26 14:23:00,374.2900,374.2990,374.2401,374.2550,12490
2023-12-26 14:24:00,374.2550,374.2696,374.2000,374.2400,6303
2023-12-26 14:25:00,374.2300,374.2800,374.2100,374.2701,10359
2023-12-26 14:26:00,374.2800,374.3500,374.2600,374.2700,15185
2023-12-26 14:27:00,374.2700,374.3000,374.1500,374.1500,7454
2023-12-26 14:28:00,374.1700,374.2500,374.1576,374.2500,15032
2023-12-26 14:29:00,374.2400,374.2500,374.1700,374.2250,14085
2023-12-26 14:30:00,374.2400,374.2600,374.1700,374.1950,10695
2023-12-26 14:31:00,374.1900,374.2100,374.1560,374.1900,7333
2023-12-26 14:32:00,374.2100,374.2400,374.1799,374.2400,14359
2023-12-26 14:33:00,374.2400,374.3400,374.2350,374.2706,15345
2023-12-26 14:34:00,374.2700,374.3600,374.2500,374.2600,16698
2023-12-26 14:35:00,374.2700,374.2900,374.2300,374.2548,12075
2023-12-26 14:36:00,374.2500,374.2600,374.2100,374.2300,5543
2023-12-26 14:37:00,374.2100,374.2800,374.2000,374.2700,5702
2023-12-26 14:38:00,374.2500,374.2800,374.2400,374.2600,4326
